,GesamtEnergie,rectime,ZeigerWinkel
 20220509_19_11_21.wav,0.6971253156661987,2022-05-09 19:11:21,rechts
 20220509_19_11_24.wav,0.5575842261314392,2022-05-09 19:11:24,unten
 20220509_19_11_27.wav,3.589841365814209,2022-05-09 19:11:27,unten
 20220509_19_11_30.wav,0.44022440910339355,2022-05-09 19:11:30,unten
 20220509_19_11_33.wav,0.49793434143066406,2022-05-09 19:11:33,unten
 20220509_19_11_36.wav,0.8890623450279236,2022-05-09 19:11:36,unten
 20220509_19_11_39.wav,0.9405961036682129,2022-05-09 19:11:39,links
 20220509_19_11_42.wav,0.8152247667312622,2022-05-09 19:11:42,links
 20220509_19_11_45.wav,0.9308927655220032,2022-05-09 19:11:45,links
 20220509_19_11_48.wav,2.591118812561035,2022-05-09 19:11:48,links
 20220509_19_11_51.wav,0.48559436202049255,2022-05-09 19:11:51,links
 20220509_19_11_54.wav,0.5731116533279419,2022-05-09 19:11:54,oben
 20220509_19_11_57.wav,1.8755230903625488,2022-05-09 19:11:57,oben
 20220509_19_12_00.wav,0.5940656661987305,2022-05-09 19:12:00,oben
 20220509_19_12_03.wav,0.5372149348258972,2022-05-09 19:12:03,oben
 20220509_19_12_06.wav,0.8698402643203735,2022-05-09 19:12:06,oben
 20220509_19_12_09.wav,1.3014943599700928,2022-05-09 19:12:09,rechts
 20220509_19_12_12.wav,1.3557236194610596,2022-05-09 19:12:12,rechts
 20220509_19_12_15.wav,0.8326209783554077,2022-05-09 19:12:15,rechts
 20220509_19_12_18.wav,2.3536019325256348,2022-05-09 19:12:18,rechts
 20220509_19_12_21.wav,0.7611744403839111,2022-05-09 19:12:21,rechts
 20220509_19_12_24.wav,0.4251600503921509,2022-05-09 19:12:24,unten
 20220509_19_12_27.wav,2.7325425148010254,2022-05-09 19:12:27,unten
 20220509_19_12_43.wav,0.8004612326622009,2022-05-09 19:12:43,links
 20220509_19_12_46.wav,0.9765864014625549,2022-05-09 19:12:46,links
 20220509_19_12_49.wav,0.5681374669075012,2022-05-09 19:12:49,links
 20220509_19_12_53.wav,0.4012007713317871,2022-05-09 19:12:53,oben
 20220509_19_12_56.wav,0.36910632252693176,2022-05-09 19:12:56,oben
 20220509_19_12_59.wav,1.3567317724227905,2022-05-09 19:12:59,oben
 20220509_19_13_02.wav,0.45299452543258667,2022-05-09 19:13:02,oben
 20220509_19_13_05.wav,0.8293818235397339,2022-05-09 19:13:05,oben
 20220509_19_13_08.wav,4.3221540451049805,2022-05-09 19:13:08,rechts
 20220509_19_13_11.wav,1.078102469444275,2022-05-09 19:13:11,rechts
 20220509_19_13_14.wav,1.459503173828125,2022-05-09 19:13:14,rechts
 20220509_19_13_17.wav,1.162353754043579,2022-05-09 19:13:17,rechts
 20220509_19_13_20.wav,0.5337589383125305,2022-05-09 19:13:20,rechts
 20220509_19_13_23.wav,0.44033852219581604,2022-05-09 19:13:23,unten
 20220509_19_13_26.wav,0.41595837473869324,2022-05-09 19:13:26,unten
 20220509_19_13_29.wav,1.3386588096618652,2022-05-09 19:13:29,unten
 20220509_19_13_32.wav,0.3426590859889984,2022-05-09 19:13:32,unten
 20220509_19_13_35.wav,0.5222639441490173,2022-05-09 19:13:35,unten
 20220509_19_13_38.wav,2.1850709915161133,2022-05-09 19:13:38,links
 20220509_19_13_41.wav,0.7666780352592468,2022-05-09 19:13:41,links
 20220509_19_13_44.wav,0.9634114503860474,2022-05-09 19:13:44,links
 20220509_19_13_47.wav,0.9311354160308838,2022-05-09 19:13:47,links
 20220509_19_13_50.wav,0.5895305871963501,2022-05-09 19:13:50,links
 20220509_19_13_53.wav,0.64305180311203,2022-05-09 19:13:53,oben
 20220509_19_13_56.wav,0.4261932075023651,2022-05-09 19:13:56,oben
 20220509_19_13_59.wav,1.1178807020187378,2022-05-09 19:13:59,oben
 20220509_19_14_02.wav,0.5414398312568665,2022-05-09 19:14:02,oben
 20220509_19_14_05.wav,0.7866744995117188,2022-05-09 19:14:05,oben
 20220509_19_14_08.wav,2.8163979053497314,2022-05-09 19:14:08,rechts
 20220509_19_14_11.wav,0.9785425662994385,2022-05-09 19:14:11,rechts
 20220509_19_14_14.wav,1.4065296649932861,2022-05-09 19:14:14,rechts
 20220509_19_14_17.wav,0.6663815975189209,2022-05-09 19:14:17,rechts
 20220509_19_14_20.wav,0.5989227294921875,2022-05-09 19:14:20,rechts
 20220509_19_14_23.wav,0.41242825984954834,2022-05-09 19:14:23,unten
 20220509_19_14_26.wav,0.48249179124832153,2022-05-09 19:14:26,unten
 20220509_19_14_29.wav,1.696871042251587,2022-05-09 19:14:29,unten
 20220509_19_14_45.wav,0.9454888105392456,2022-05-09 19:14:45,links
 20220509_19_14_48.wav,4.147207736968994,2022-05-09 19:14:48,links
 20220509_19_14_51.wav,0.5095192193984985,2022-05-09 19:14:51,links
 20220509_19_14_54.wav,0.5493392944335938,2022-05-09 19:14:54,oben
 20220509_19_14_57.wav,1.8819584846496582,2022-05-09 19:14:57,oben
 20220509_19_15_00.wav,0.5765986442565918,2022-05-09 19:15:00,oben
 20220509_19_15_03.wav,0.744335412979126,2022-05-09 19:15:03,oben
 20220509_19_15_06.wav,0.8101786375045776,2022-05-09 19:15:06,oben
 20220509_19_15_09.wav,1.2805641889572144,2022-05-09 19:15:09,rechts
 20220509_19_15_12.wav,0.7973652482032776,2022-05-09 19:15:12,rechts
 20220509_19_15_15.wav,0.7094724774360657,2022-05-09 19:15:15,rechts
 20220509_19_15_18.wav,2.625866651535034,2022-05-09 19:15:18,rechts
 20220509_19_15_21.wav,0.6565300226211548,2022-05-09 19:15:21,rechts
 20220509_19_15_24.wav,0.49417853355407715,2022-05-09 19:15:24,unten
 20220509_19_15_27.wav,2.4132087230682373,2022-05-09 19:15:27,unten
 20220509_19_15_30.wav,0.5906164646148682,2022-05-09 19:15:30,unten
 20220509_19_15_33.wav,0.6314043998718262,2022-05-09 19:15:33,unten
 20220509_19_15_36.wav,0.8573593497276306,2022-05-09 19:15:36,unten
 20220509_19_15_39.wav,0.8073615431785583,2022-05-09 19:15:39,links
 20220509_19_15_42.wav,1.0788367986679077,2022-05-09 19:15:42,links
 20220509_19_15_45.wav,0.7524373531341553,2022-05-09 19:15:45,links
 20220509_19_15_48.wav,3.057013511657715,2022-05-09 19:15:48,links
 20220509_19_15_51.wav,0.5013567209243774,2022-05-09 19:15:51,links
 20220509_19_15_54.wav,0.4828299283981323,2022-05-09 19:15:54,oben
 20220509_19_15_57.wav,2.5873003005981445,2022-05-09 19:15:57,oben
 20220509_19_16_00.wav,0.7536731958389282,2022-05-09 19:16:00,oben
 20220509_19_16_03.wav,0.7342185378074646,2022-05-09 19:16:03,oben
 20220509_19_16_06.wav,0.9570923447608948,2022-05-09 19:16:06,oben
 20220509_19_16_09.wav,1.5471841096878052,2022-05-09 19:16:09,rechts
 20220509_19_16_12.wav,1.195371150970459,2022-05-09 19:16:12,rechts
 20220509_19_16_15.wav,0.7933737635612488,2022-05-09 19:16:15,rechts
 20220509_19_16_18.wav,2.076955795288086,2022-05-09 19:16:18,rechts
 20220509_19_16_21.wav,0.609496533870697,2022-05-09 19:16:21,rechts
 20220509_19_16_24.wav,0.5198949575424194,2022-05-09 19:16:24,unten
 20220509_19_16_27.wav,2.4135782718658447,2022-05-09 19:16:27,unten
 20220509_19_16_30.wav,0.8183207511901855,2022-05-09 19:16:30,unten
 20220509_19_16_46.wav,3.5252671241760254,2022-05-09 19:16:46,links
 20220509_19_16_50.wav,0.8100766539573669,2022-05-09 19:16:50,links
 20220509_19_16_53.wav,0.31464725732803345,2022-05-09 19:16:53,oben
 20220509_19_16_56.wav,0.46842947602272034,2022-05-09 19:16:56,oben
 20220509_19_16_59.wav,1.4339025020599365,2022-05-09 19:16:59,oben
 20220509_19_17_02.wav,0.48984190821647644,2022-05-09 19:17:02,oben
 20220509_19_17_05.wav,0.6922901272773743,2022-05-09 19:17:05,oben
 20220509_19_17_08.wav,2.9530467987060547,2022-05-09 19:17:08,rechts
 20220509_19_17_11.wav,0.8366308212280273,2022-05-09 19:17:11,rechts
 20220509_19_17_14.wav,1.6206111907958984,2022-05-09 19:17:14,rechts
 20220509_19_17_17.wav,1.5072999000549316,2022-05-09 19:17:17,rechts
 20220509_19_17_20.wav,0.6488971710205078,2022-05-09 19:17:20,rechts
 20220509_19_17_23.wav,0.6397269368171692,2022-05-09 19:17:23,unten
 20220509_19_17_26.wav,0.37926822900772095,2022-05-09 19:17:26,unten
 20220509_19_17_29.wav,1.7639409303665161,2022-05-09 19:17:29,unten
 20220509_19_17_32.wav,0.4883708655834198,2022-05-09 19:17:32,unten
 20220509_19_17_35.wav,0.5601975321769714,2022-05-09 19:17:35,unten
 20220509_19_17_38.wav,2.689229965209961,2022-05-09 19:17:38,links
 20220509_19_17_41.wav,0.9952061176300049,2022-05-09 19:17:41,links
 20220509_19_17_44.wav,0.9784107208251953,2022-05-09 19:17:44,links
 20220509_19_17_47.wav,0.8446753025054932,2022-05-09 19:17:47,links
 20220509_19_17_50.wav,0.7222565412521362,2022-05-09 19:17:50,links
 20220509_19_17_53.wav,0.5650601387023926,2022-05-09 19:17:53,oben
 20220509_19_17_56.wav,0.32604923844337463,2022-05-09 19:17:56,oben
 20220509_19_17_59.wav,1.0786842107772827,2022-05-09 19:17:59,oben
 20220509_19_18_02.wav,0.5900517106056213,2022-05-09 19:18:02,oben
 20220509_19_18_05.wav,0.677581787109375,2022-05-09 19:18:05,oben
 20220509_19_18_08.wav,2.5469131469726562,2022-05-09 19:18:08,rechts
 20220509_19_18_11.wav,0.866844892501831,2022-05-09 19:18:11,rechts
 20220509_19_18_14.wav,1.4027868509292603,2022-05-09 19:18:14,rechts
 20220509_19_18_17.wav,0.6615857481956482,2022-05-09 19:18:17,rechts
 20220509_19_18_20.wav,0.5875730514526367,2022-05-09 19:18:20,rechts
 20220509_19_18_23.wav,0.4007723331451416,2022-05-09 19:18:23,unten
 20220509_19_18_26.wav,0.45942842960357666,2022-05-09 19:18:26,unten
 20220509_19_18_29.wav,2.0491063594818115,2022-05-09 19:18:29,unten
 20220509_19_18_32.wav,0.8072047233581543,2022-05-09 19:18:32,unten
 20220509_19_18_48.wav,4.007643699645996,2022-05-09 19:18:48,links
 20220509_19_18_51.wav,0.47526437044143677,2022-05-09 19:18:51,links
 20220509_19_18_54.wav,0.4946163594722748,2022-05-09 19:18:54,oben
 20220509_19_18_57.wav,1.4123297929763794,2022-05-09 19:18:57,oben
 20220509_19_19_00.wav,0.5252028703689575,2022-05-09 19:19:00,oben
 20220509_19_19_03.wav,0.6923994421958923,2022-05-09 19:19:03,oben
 20220509_19_19_06.wav,0.8497645258903503,2022-05-09 19:19:06,oben
 20220509_19_19_09.wav,1.2739382982254028,2022-05-09 19:19:09,rechts
 20220509_19_19_12.wav,1.1631956100463867,2022-05-09 19:19:12,rechts
 20220509_19_19_15.wav,0.8501937985420227,2022-05-09 19:19:15,rechts
 20220509_19_19_18.wav,2.3545992374420166,2022-05-09 19:19:18,rechts
 20220509_19_19_21.wav,0.45680105686187744,2022-05-09 19:19:21,rechts
 20220509_19_19_24.wav,0.44999825954437256,2022-05-09 19:19:24,unten
 20220509_19_19_27.wav,3.3137075901031494,2022-05-09 19:19:27,unten
 20220509_19_19_30.wav,0.5181663036346436,2022-05-09 19:19:30,unten
 20220509_19_19_33.wav,0.508560836315155,2022-05-09 19:19:33,unten
 20220509_19_19_36.wav,0.8234003782272339,2022-05-09 19:19:36,unten
 20220509_19_19_39.wav,0.895527720451355,2022-05-09 19:19:39,links
 20220509_19_19_42.wav,1.0254850387573242,2022-05-09 19:19:42,links
 20220509_19_19_45.wav,1.2299085855484009,2022-05-09 19:19:45,links
 20220509_19_19_48.wav,4.093319892883301,2022-05-09 19:19:48,links
 20220509_19_19_51.wav,0.5016425251960754,2022-05-09 19:19:51,links
 20220509_19_19_54.wav,0.4208630621433258,2022-05-09 19:19:54,oben
 20220509_19_19_57.wav,2.733344316482544,2022-05-09 19:19:57,oben
 20220509_19_20_00.wav,0.5208908319473267,2022-05-09 19:20:00,oben
 20220509_19_20_03.wav,0.763393223285675,2022-05-09 19:20:03,oben
 20220509_19_20_06.wav,0.9200209379196167,2022-05-09 19:20:06,oben
 20220509_19_20_09.wav,1.8800498247146606,2022-05-09 19:20:09,rechts
 20220509_19_20_12.wav,1.338698387145996,2022-05-09 19:20:12,rechts
 20220509_19_20_15.wav,0.6812708377838135,2022-05-09 19:20:15,rechts
 20220509_19_20_18.wav,2.273137331008911,2022-05-09 19:20:18,rechts
 20220509_19_20_21.wav,0.7595012187957764,2022-05-09 19:20:21,rechts
 20220509_19_20_24.wav,0.41121363639831543,2022-05-09 19:20:24,unten
 20220509_19_20_27.wav,3.0249459743499756,2022-05-09 19:20:27,unten
 20220509_19_20_30.wav,0.6152645349502563,2022-05-09 19:20:30,unten
 20220509_19_20_33.wav,0.9514816999435425,2022-05-09 19:20:33,unten
 20220509_19_20_49.wav,0.586210310459137,2022-05-09 19:20:49,links
 20220509_19_20_52.wav,0.3876405358314514,2022-05-09 19:20:52,links
 20220509_19_20_55.wav,0.3175095319747925,2022-05-09 19:20:55,oben
 20220509_19_20_58.wav,1.076418161392212,2022-05-09 19:20:58,oben
 20220509_19_21_02.wav,0.5227491855621338,2022-05-09 19:21:02,oben
 20220509_19_21_05.wav,0.7880378365516663,2022-05-09 19:21:05,oben
 20220509_19_21_08.wav,3.8584511280059814,2022-05-09 19:21:08,rechts
 20220509_19_21_11.wav,1.0779763460159302,2022-05-09 19:21:11,rechts
 20220509_19_21_14.wav,1.337344765663147,2022-05-09 19:21:14,rechts
 20220509_19_21_17.wav,0.8766195774078369,2022-05-09 19:21:17,rechts
 20220509_19_21_20.wav,0.5706992745399475,2022-05-09 19:21:20,rechts
 20220509_19_21_23.wav,0.7865532040596008,2022-05-09 19:21:23,unten
 20220509_19_21_26.wav,0.459377646446228,2022-05-09 19:21:26,unten
 20220509_19_21_29.wav,1.4298824071884155,2022-05-09 19:21:29,unten
 20220509_19_21_32.wav,0.45988890528678894,2022-05-09 19:21:32,unten
 20220509_19_21_35.wav,0.6860267519950867,2022-05-09 19:21:35,unten
 20220509_19_21_38.wav,1.5045056343078613,2022-05-09 19:21:38,links
 20220509_19_21_41.wav,0.7276535034179688,2022-05-09 19:21:41,links
 20220509_19_21_44.wav,0.8087009191513062,2022-05-09 19:21:44,links
 20220509_19_21_47.wav,0.8979616761207581,2022-05-09 19:21:47,links
 20220509_19_21_50.wav,0.7610569000244141,2022-05-09 19:21:50,links
 20220509_19_21_53.wav,0.6517915725708008,2022-05-09 19:21:53,oben
 20220509_19_21_56.wav,0.3387344777584076,2022-05-09 19:21:56,oben
 20220509_19_21_59.wav,0.989385187625885,2022-05-09 19:21:59,oben
 20220509_19_22_02.wav,0.48876380920410156,2022-05-09 19:22:02,oben
 20220509_19_22_05.wav,0.7747159004211426,2022-05-09 19:22:05,oben
 20220509_19_22_08.wav,3.2111494541168213,2022-05-09 19:22:08,rechts
 20220509_19_22_11.wav,1.1412935256958008,2022-05-09 19:22:11,rechts
 20220509_19_22_14.wav,1.4272191524505615,2022-05-09 19:22:14,rechts
 20220509_19_22_17.wav,0.732498824596405,2022-05-09 19:22:17,rechts
 20220509_19_22_20.wav,1.0127220153808594,2022-05-09 19:22:20,rechts
 20220509_19_22_23.wav,0.3807162642478943,2022-05-09 19:22:23,unten
 20220509_19_22_26.wav,0.45838844776153564,2022-05-09 19:22:26,unten
 20220509_19_22_29.wav,1.3639954328536987,2022-05-09 19:22:29,unten
 20220509_19_22_32.wav,1.0985243320465088,2022-05-09 19:22:32,unten
 20220509_19_22_35.wav,0.8000508546829224,2022-05-09 19:22:35,unten
 20220509_19_22_51.wav,0.6662291288375854,2022-05-09 19:22:51,links
 20220509_19_22_54.wav,0.48873698711395264,2022-05-09 19:22:54,oben
 20220509_19_22_57.wav,2.213231086730957,2022-05-09 19:22:57,oben
 20220509_19_23_00.wav,0.515168309211731,2022-05-09 19:23:00,oben
 20220509_19_23_03.wav,0.6414618492126465,2022-05-09 19:23:03,oben
 20220509_19_23_06.wav,0.8892806768417358,2022-05-09 19:23:06,oben
 20220509_19_23_09.wav,1.3432644605636597,2022-05-09 19:23:09,rechts
 20220509_19_23_12.wav,0.9768937230110168,2022-05-09 19:23:12,rechts
 20220509_19_23_15.wav,0.6660539507865906,2022-05-09 19:23:15,rechts
 20220509_19_23_18.wav,1.5874402523040771,2022-05-09 19:23:18,rechts
 20220509_19_23_21.wav,0.5522107481956482,2022-05-09 19:23:21,rechts
 20220509_19_23_24.wav,0.5708227157592773,2022-05-09 19:23:24,unten
 20220509_19_23_27.wav,3.049919366836548,2022-05-09 19:23:27,unten
 20220509_19_23_30.wav,0.5279471278190613,2022-05-09 19:23:30,unten
 20220509_19_23_33.wav,6.285030364990234,2022-05-09 19:23:33,unten
 20220509_19_23_36.wav,0.6983040571212769,2022-05-09 19:23:36,unten
 20220509_19_23_39.wav,0.7796823978424072,2022-05-09 19:23:39,links
 20220509_19_23_42.wav,1.022842526435852,2022-05-09 19:23:42,links
 20220509_19_23_45.wav,1.0241612195968628,2022-05-09 19:23:45,links
 20220509_19_23_48.wav,3.9306135177612305,2022-05-09 19:23:48,links
 20220509_19_23_51.wav,0.4686098098754883,2022-05-09 19:23:51,links
 20220509_19_23_54.wav,0.41336920857429504,2022-05-09 19:23:54,oben
 20220509_19_23_57.wav,3.2110204696655273,2022-05-09 19:23:57,oben
 20220509_19_24_00.wav,0.497197687625885,2022-05-09 19:24:00,oben
 20220509_19_24_03.wav,0.7917439937591553,2022-05-09 19:24:03,oben
 20220509_19_24_06.wav,0.9514790773391724,2022-05-09 19:24:06,oben
 20220509_19_24_09.wav,1.423607349395752,2022-05-09 19:24:09,rechts
 20220509_19_24_12.wav,1.2483898401260376,2022-05-09 19:24:12,rechts
 20220509_19_24_16.wav,0.8460036516189575,2022-05-09 19:24:16,rechts
 20220509_19_24_19.wav,0.8186687231063843,2022-05-09 19:24:19,rechts
 20220509_19_24_22.wav,0.4529053270816803,2022-05-09 19:24:22,rechts
 20220509_19_24_25.wav,0.5797597169876099,2022-05-09 19:24:25,unten
 20220509_19_24_28.wav,3.0295839309692383,2022-05-09 19:24:28,unten
 20220509_19_24_31.wav,0.7466779947280884,2022-05-09 19:24:31,unten
 20220509_19_24_34.wav,0.7685953378677368,2022-05-09 19:24:34,unten
 20220509_19_24_50.wav,0.6416521072387695,2022-05-09 19:24:50,links
 20220509_19_24_53.wav,0.6943547129631042,2022-05-09 19:24:53,oben
 20220509_19_24_56.wav,0.5234206914901733,2022-05-09 19:24:56,oben
 20220509_19_24_59.wav,0.5025123357772827,2022-05-09 19:24:59,oben
 20220509_19_25_02.wav,0.6609121561050415,2022-05-09 19:25:02,oben
 20220509_19_25_05.wav,0.9932891130447388,2022-05-09 19:25:05,oben
 20220509_19_25_08.wav,3.3046889305114746,2022-05-09 19:25:08,rechts
 20220509_19_25_11.wav,1.061874270439148,2022-05-09 19:25:11,rechts
 20220509_19_25_14.wav,1.4399487972259521,2022-05-09 19:25:14,rechts
 20220509_19_25_17.wav,2.6452579498291016,2022-05-09 19:25:17,rechts
 20220509_19_25_20.wav,0.6167824864387512,2022-05-09 19:25:20,rechts
 20220509_19_25_23.wav,0.4837038815021515,2022-05-09 19:25:23,unten
 20220509_19_25_26.wav,0.5036686062812805,2022-05-09 19:25:26,unten
 20220509_19_25_29.wav,0.6535322666168213,2022-05-09 19:25:29,unten
 20220509_19_25_32.wav,0.45823734998703003,2022-05-09 19:25:32,unten
 20220509_19_25_35.wav,0.6262071132659912,2022-05-09 19:25:35,unten
 20220509_19_25_38.wav,1.8765755891799927,2022-05-09 19:25:38,links
 20220509_19_25_41.wav,1.1739529371261597,2022-05-09 19:25:41,links
 20220509_19_25_44.wav,1.2652568817138672,2022-05-09 19:25:44,links
 20220509_19_25_47.wav,4.1464338302612305,2022-05-09 19:25:47,links
 20220509_19_25_50.wav,0.7870792746543884,2022-05-09 19:25:50,links
 20220509_19_25_53.wav,0.7348337769508362,2022-05-09 19:25:53,oben
 20220509_19_25_56.wav,0.41783592104911804,2022-05-09 19:25:56,oben
 20220509_19_25_59.wav,0.5123956799507141,2022-05-09 19:25:59,oben
 20220509_19_26_02.wav,0.5450353622436523,2022-05-09 19:26:02,oben
 20220509_19_26_05.wav,0.8308601975440979,2022-05-09 19:26:05,oben
 20220509_19_26_08.wav,3.011575222015381,2022-05-09 19:26:08,rechts
 20220509_19_26_11.wav,1.0604382753372192,2022-05-09 19:26:11,rechts
 20220509_19_26_14.wav,1.4624894857406616,2022-05-09 19:26:14,rechts
 20220509_19_26_17.wav,1.6715320348739624,2022-05-09 19:26:17,rechts
 20220509_19_26_20.wav,0.852331817150116,2022-05-09 19:26:20,rechts
 20220509_19_26_23.wav,0.5748389959335327,2022-05-09 19:26:23,unten
 20220509_19_26_26.wav,0.5162508487701416,2022-05-09 19:26:26,unten
 20220509_19_26_29.wav,0.5036982893943787,2022-05-09 19:26:29,unten
 20220509_19_26_33.wav,0.7831581830978394,2022-05-09 19:26:33,unten
 20220509_19_26_49.wav,0.8983225226402283,2022-05-09 19:26:49,links
 20220509_19_26_52.wav,0.39276862144470215,2022-05-09 19:26:52,links
 20220509_19_26_55.wav,0.5023343563079834,2022-05-09 19:26:55,oben
 20220509_19_26_59.wav,1.4031455516815186,2022-05-09 19:26:59,oben
 20220509_19_27_02.wav,0.5789231657981873,2022-05-09 19:27:02,oben
 20220509_19_27_05.wav,0.6726893782615662,2022-05-09 19:27:05,oben
 20220509_19_27_08.wav,4.331306457519531,2022-05-09 19:27:08,rechts
 20220509_19_27_11.wav,1.0479156970977783,2022-05-09 19:27:11,rechts
 20220509_19_27_14.wav,1.5516360998153687,2022-05-09 19:27:14,rechts
 20220509_19_27_17.wav,3.3080337047576904,2022-05-09 19:27:17,rechts
 20220509_19_27_20.wav,0.6813098192214966,2022-05-09 19:27:20,rechts
 20220509_19_27_23.wav,0.5988068580627441,2022-05-09 19:27:23,unten
 20220509_19_27_26.wav,0.4958261549472809,2022-05-09 19:27:26,unten
 20220509_19_27_29.wav,2.3951075077056885,2022-05-09 19:27:29,unten
 20220509_19_27_32.wav,0.39507728815078735,2022-05-09 19:27:32,unten
 20220509_19_27_35.wav,0.569754421710968,2022-05-09 19:27:35,unten
 20220509_19_27_38.wav,1.7239861488342285,2022-05-09 19:27:38,links
 20220509_19_27_41.wav,0.6190811395645142,2022-05-09 19:27:41,links
 20220509_19_27_44.wav,0.9733682870864868,2022-05-09 19:27:44,links
 20220509_19_27_47.wav,3.0171661376953125,2022-05-09 19:27:47,links
 20220509_19_27_50.wav,0.6331318020820618,2022-05-09 19:27:50,links
 20220509_19_27_53.wav,0.7262840270996094,2022-05-09 19:27:53,oben
 20220509_19_27_56.wav,0.3450385630130768,2022-05-09 19:27:56,oben
 20220509_19_27_59.wav,1.2732549905776978,2022-05-09 19:27:59,oben
 20220509_19_28_02.wav,0.4647827446460724,2022-05-09 19:28:02,oben
 20220509_19_28_05.wav,0.6166822910308838,2022-05-09 19:28:05,oben
 20220509_19_28_08.wav,2.0663061141967773,2022-05-09 19:28:08,rechts
 20220509_19_28_11.wav,1.1168502569198608,2022-05-09 19:28:11,rechts
 20220509_19_28_14.wav,1.8245351314544678,2022-05-09 19:28:14,rechts
 20220509_19_28_17.wav,1.6220245361328125,2022-05-09 19:28:17,rechts
 20220509_19_28_20.wav,0.8539844751358032,2022-05-09 19:28:20,rechts
 20220509_19_28_23.wav,0.5889941453933716,2022-05-09 19:28:23,unten
 20220509_19_28_26.wav,0.617276668548584,2022-05-09 19:28:26,unten
 20220509_19_28_29.wav,1.2816935777664185,2022-05-09 19:28:29,unten
 20220509_19_28_32.wav,0.9177351593971252,2022-05-09 19:28:32,unten
 20220509_19_28_35.wav,0.7936914563179016,2022-05-09 19:28:35,unten
 20220509_19_28_51.wav,0.5946933627128601,2022-05-09 19:28:51,links
 20220509_19_28_55.wav,0.5539515614509583,2022-05-09 19:28:55,oben
 20220509_19_28_58.wav,1.168454647064209,2022-05-09 19:28:58,oben
 20220509_19_29_01.wav,0.5711636543273926,2022-05-09 19:29:01,oben
 20220509_19_29_04.wav,0.6086901426315308,2022-05-09 19:29:04,oben
 20220509_19_29_07.wav,3.1569347381591797,2022-05-09 19:29:07,oben
 20220509_19_29_10.wav,1.3448208570480347,2022-05-09 19:29:10,rechts
 20220509_19_29_13.wav,1.4683758020401,2022-05-09 19:29:13,rechts
 20220509_19_29_16.wav,1.0833759307861328,2022-05-09 19:29:16,rechts
 20220509_19_29_19.wav,0.6062874794006348,2022-05-09 19:29:19,rechts
 20220509_19_29_22.wav,0.4014970660209656,2022-05-09 19:29:22,rechts
 20220509_19_29_25.wav,0.5437949895858765,2022-05-09 19:29:25,unten
 20220509_19_29_28.wav,1.7811071872711182,2022-05-09 19:29:28,unten
 20220509_19_29_31.wav,0.5095268487930298,2022-05-09 19:29:31,unten
 20220509_19_29_34.wav,0.6584519147872925,2022-05-09 19:29:34,unten
 20220509_19_29_37.wav,1.7206937074661255,2022-05-09 19:29:37,unten
 20220509_19_29_40.wav,1.0098572969436646,2022-05-09 19:29:40,links
 20220509_19_29_43.wav,1.1501851081848145,2022-05-09 19:29:43,links
 20220509_19_29_46.wav,1.3363431692123413,2022-05-09 19:29:46,links
 20220509_19_29_49.wav,0.8353775143623352,2022-05-09 19:29:49,links
 20220509_19_29_52.wav,0.7466207146644592,2022-05-09 19:29:52,links
 20220509_19_29_55.wav,0.4315018057823181,2022-05-09 19:29:55,oben
 20220509_19_29_58.wav,2.666130542755127,2022-05-09 19:29:58,oben
 20220509_19_30_01.wav,0.555306613445282,2022-05-09 19:30:01,oben
 20220509_19_30_04.wav,0.6038196086883545,2022-05-09 19:30:04,oben
 20220509_19_30_07.wav,2.607701063156128,2022-05-09 19:30:07,oben
 20220509_19_30_10.wav,1.3612737655639648,2022-05-09 19:30:10,rechts
 20220509_19_30_13.wav,1.6702231168746948,2022-05-09 19:30:13,rechts
 20220509_19_30_16.wav,0.7238427996635437,2022-05-09 19:30:16,rechts
 20220509_19_30_19.wav,0.6735063195228577,2022-05-09 19:30:19,rechts
 20220509_19_30_22.wav,0.4931873381137848,2022-05-09 19:30:22,rechts
 20220509_19_30_25.wav,0.4733632504940033,2022-05-09 19:30:25,unten
 20220509_19_30_28.wav,2.5835986137390137,2022-05-09 19:30:28,unten
 20220509_19_30_31.wav,0.6680558919906616,2022-05-09 19:30:31,unten
 20220509_19_30_34.wav,0.611652672290802,2022-05-09 19:30:34,unten
 20220509_19_30_50.wav,0.8196943402290344,2022-05-09 19:30:50,links
 20220509_19_30_53.wav,0.5677644610404968,2022-05-09 19:30:53,oben
 20220509_19_30_56.wav,0.6140796542167664,2022-05-09 19:30:56,oben
 20220509_19_30_59.wav,0.47555747628211975,2022-05-09 19:30:59,oben
 20220509_19_31_02.wav,0.5550023317337036,2022-05-09 19:31:02,oben
 20220509_19_31_05.wav,0.8246691823005676,2022-05-09 19:31:05,oben
 20220509_19_31_08.wav,2.1781444549560547,2022-05-09 19:31:08,rechts
 20220509_19_31_11.wav,1.115554690361023,2022-05-09 19:31:11,rechts
 20220509_19_31_14.wav,1.603344440460205,2022-05-09 19:31:14,rechts
 20220509_19_31_17.wav,3.6900761127471924,2022-05-09 19:31:17,rechts
 20220509_19_31_20.wav,0.5270741581916809,2022-05-09 19:31:20,rechts
 20220509_19_31_23.wav,0.4020649790763855,2022-05-09 19:31:23,unten
 20220509_19_31_26.wav,0.5208256840705872,2022-05-09 19:31:26,unten
 20220509_19_31_29.wav,0.6899793148040771,2022-05-09 19:31:29,unten
