,GesamtEnergie
 20220510_02_00_52.wav,2.0382317416078856e-06
 20220510_02_00_55.wav,2.030821406151517e-06
 20220510_02_00_58.wav,1.990543978536151e-06
 20220510_02_01_01.wav,2.033180408034241e-06
 20220510_02_01_04.wav,1.995636466745053e-06
 20220510_02_01_07.wav,6.462114106398074e-05
 20220510_02_01_10.wav,2.0696331830549744e-06
 20220510_02_01_13.wav,2.04223579203244e-06
 20220510_02_01_16.wav,5.003863770980388e-05
 20220510_02_01_19.wav,2.0486684206844053e-06
 20220510_02_01_22.wav,2.0348068119346863e-06
 20220510_02_01_25.wav,2.066261231448151e-06
 20220510_02_01_28.wav,2.0641280116251433e-06
 20220510_02_01_31.wav,2.059636926787787e-06
 20220510_02_01_35.wav,1.9940021047659667e-06
 20220510_02_01_38.wav,3.0462001632258757e-06
 20220510_02_01_41.wav,2.0532161215669463e-06
 20220510_02_01_57.wav,2.5668947273516096e-05
 20220510_02_02_00.wav,2.0320599105616545e-06
 20220510_02_02_03.wav,2.044885604846057e-06
 20220510_02_02_06.wav,1.1807415830844546e-05
 20220510_02_02_09.wav,2.1156326965865446e-06
 20220510_02_02_12.wav,2.2012964109308074e-06
 20220510_02_02_15.wav,2.1769596969534148e-06
 20220510_02_02_18.wav,2.2108924895292144e-06
 20220510_02_02_21.wav,2.193315822296426e-06
 20220510_02_02_24.wav,2.2099388843344055e-06
 20220510_02_02_27.wav,3.773004937102087e-05
 20220510_02_02_31.wav,2.233221721326117e-06
 20220510_02_02_34.wav,2.2051747237128417e-06
 20220510_02_02_37.wav,2.8836933779530224e-05
 20220510_02_02_40.wav,2.0610464162018616e-06
 20220510_02_02_43.wav,2.093876901199109e-06
 20220510_02_02_46.wav,3.7577607145067304e-05
 20220510_02_02_49.wav,2.081267894027405e-06
 20220510_02_02_52.wav,2.072059942292981e-06
 20220510_02_02_55.wav,2.0966178908565767e-06
 20220510_02_02_58.wav,2.5540612114127725e-05
 20220510_02_03_01.wav,2.07494258575025e-06
 20220510_02_03_04.wav,2.0642562503780916e-06
 20220510_02_03_07.wav,2.0905530618620105e-05
 20220510_02_03_10.wav,2.0938716716045747e-06
 20220510_02_03_13.wav,2.0644201867980866e-06
 20220510_02_03_16.wav,2.076371174553058e-06
 20220510_02_03_19.wav,2.1238304270809724e-06
 20220510_02_03_22.wav,2.1023724912083708e-06
 20220510_02_03_25.wav,2.095225454468161e-06
 20220510_02_03_31.wav,2.140910964953946e-06
 20220510_02_03_34.wav,2.0877300812571746e-06
 20220510_02_03_37.wav,2.4813167328829877e-05
 20220510_02_03_40.wav,2.0483341813815034e-06
 20220510_02_03_56.wav,2.5920748157659546e-05
 20220510_02_04_00.wav,2.092128397634949e-06
 20220510_02_04_03.wav,2.0805628082598543e-06
 20220510_02_04_06.wav,2.0375646272441347e-06
 20220510_02_04_09.wav,2.049371232715201e-06
 20220510_02_04_12.wav,2.047217776635077e-06
 20220510_02_04_15.wav,2.0421498447831238e-06
 20220510_02_04_18.wav,3.262922109570354e-05
 20220510_02_04_21.wav,2.060602128040045e-06
 20220510_02_04_24.wav,2.053440994131961e-06
 20220510_02_04_27.wav,3.6858902603853494e-05
 20220510_02_04_30.wav,2.047635234703192e-06
 20220510_02_04_33.wav,2.038194907072464e-06
 20220510_02_04_36.wav,2.079826117551419e-06
 20220510_02_04_39.wav,2.0323409444245027e-06
 20220510_02_04_42.wav,2.0262846192053985e-06
 20220510_02_04_45.wav,2.013194489336456e-06
 20220510_02_04_48.wav,1.868045364972204e-05
 20220510_02_04_51.wav,2.062457951979013e-06
 20220510_02_04_54.wav,2.0380559817567688e-06
 20220510_02_04_57.wav,3.9186477806651965e-05
 20220510_02_05_00.wav,2.0228462744853455e-06
 20220510_02_05_03.wav,2.043358790615457e-06
 20220510_02_05_06.wav,2.0837969714193605e-06
 20220510_02_05_09.wav,2.0755151126650145e-06
 20220510_02_05_12.wav,2.041843799815979e-06
 20220510_02_05_15.wav,2.0663455870817415e-06
 20220510_02_05_18.wav,4.532992898020893e-05
 20220510_02_05_21.wav,2.092382828777771e-06
 20220510_02_05_24.wav,2.0443385437829407e-06
 20220510_02_05_27.wav,8.044669812079519e-05
 20220510_02_05_30.wav,2.0547643089230376e-06
 20220510_02_05_33.wav,2.054305468845996e-06
 20220510_02_05_36.wav,2.0387815311551086e-06
 20220510_02_05_39.wav,2.0403099370014375e-06
 20220510_02_05_42.wav,2.024001787503946e-06
 20220510_02_05_58.wav,2.0680461148003815e-06
 20220510_02_06_01.wav,2.1007767827541076e-06
 20220510_02_06_04.wav,2.0654804302466796e-06
 20220510_02_06_07.wav,6.656463665422052e-05
 20220510_02_06_10.wav,2.0395625597302552e-06
 20220510_02_06_13.wav,2.050417378995917e-06
 20220510_02_06_16.wav,3.0982118914835155e-05
 20220510_02_06_19.wav,2.0609020339179534e-06
 20220510_02_06_22.wav,2.0608433715096895e-06
 20220510_02_06_25.wav,2.055242021015146e-06
 20220510_02_06_28.wav,2.0252375634299803e-06
 20220510_02_06_31.wav,2.0338379727036222e-06
 20220510_02_06_34.wav,2.0294978639867614e-06
 20220510_02_06_37.wav,2.82827350019943e-05
 20220510_02_06_40.wav,2.0598417904693633e-06
 20220510_02_06_43.wav,2.0347665667941315e-06
 20220510_02_06_46.wav,4.8322195652872324e-05
 20220510_02_06_49.wav,2.009578565775882e-06
 20220510_02_06_52.wav,2.0148925159446654e-06
 20220510_02_06_55.wav,2.0292898170737304e-06
 20220510_02_06_58.wav,2.0947688881278715e-06
 20220510_02_07_01.wav,2.146248107237625e-06
 20220510_02_07_04.wav,2.1934984033578063e-06
 20220510_02_07_07.wav,3.7091216654516757e-05
 20220510_02_07_10.wav,2.2669430563837523e-06
 20220510_02_07_13.wav,2.2366161829268065e-06
 20220510_02_07_16.wav,2.1941264094493805e-06
 20220510_02_07_19.wav,2.2038248062017365e-06
 20220510_02_07_22.wav,2.2310828171612212e-06
 20220510_02_07_25.wav,2.1636233213939696e-06
 20220510_02_07_28.wav,4.4665099267149344e-05
 20220510_02_07_31.wav,2.0476525151025267e-06
 20220510_02_07_34.wav,2.102166945405768e-06
 20220510_02_07_37.wav,2.0606841644621454e-05
 20220510_02_07_40.wav,2.089313511532962e-06
 20220510_02_07_43.wav,2.105975227095767e-06
 20220510_02_07_59.wav,2.076202235912204e-06
 20220510_02_08_06.wav,2.343570304219611e-05
 20220510_02_08_09.wav,5.4966818424873054e-05
 20220510_02_08_12.wav,4.879576954408549e-05
 20220510_02_08_15.wav,2.7475121896713972e-05
 20220510_02_08_18.wav,6.974125426495448e-05
 20220510_02_08_21.wav,1.8759365048026666e-05
 20220510_02_08_24.wav,1.327236896031536e-05
 20220510_02_08_27.wav,6.929742085048929e-05
 20220510_02_08_30.wav,1.6836795111885294e-05
 20220510_02_08_33.wav,2.76204646070255e-05
 20220510_02_08_36.wav,1.6482097635162063e-05
 20220510_02_08_39.wav,2.8891068723169152e-05
 20220510_02_08_42.wav,2.9985738365212452e-05
 20220510_02_08_45.wav,3.0111290470813404e-05
 20220510_02_08_51.wav,1.5242669178405777e-05
 20220510_02_08_54.wav,1.9217593944631517e-05
 20220510_02_08_57.wav,4.1077466448768967e-05
 20220510_02_09_00.wav,2.0489444068516605e-05
 20220510_02_09_03.wav,4.723959500552155e-05
 20220510_02_09_06.wav,5.9897196479141726e-05
 20220510_02_09_09.wav,7.56375739001669e-05
 20220510_02_09_12.wav,3.384798765182495e-05
 20220510_02_09_15.wav,4.0403167076874524e-05
 20220510_02_09_21.wav,2.7260561182629317e-05
 20220510_02_09_24.wav,2.621366184030194e-05
 20220510_02_09_27.wav,4.3111918785143644e-05
 20220510_02_09_30.wav,2.0666364434873685e-05
 20220510_02_09_33.wav,1.6093343219836242e-05
 20220510_02_09_36.wav,3.320358518976718e-05
 20220510_02_09_39.wav,3.089800520683639e-05
 20220510_02_09_42.wav,2.848365147656295e-05
 20220510_02_09_45.wav,3.610271596699022e-05
 20220510_02_10_01.wav,2.6610017812345177e-05
 20220510_02_10_04.wav,4.8955815145745873e-05
 20220510_02_10_10.wav,5.085766679258086e-05
 20220510_02_10_13.wav,6.0563947045011446e-05
 20220510_02_10_19.wav,3.6543275200529024e-05
 20220510_02_10_22.wav,1.847298517532181e-05
 20220510_02_10_25.wav,1.5507510397583246e-05
 20220510_02_10_28.wav,1.4323127288662363e-05
 20220510_02_10_31.wav,4.1353949200129136e-05
 20220510_02_10_34.wav,3.598718103603459e-05
 20220510_02_10_37.wav,7.462850044248626e-05
 20220510_02_10_40.wav,3.62948230758775e-05
 20220510_02_10_43.wav,5.947854879195802e-05
 20220510_02_10_46.wav,5.885700011276639e-05
 20220510_02_10_49.wav,2.1051655494375154e-05
 20220510_02_10_52.wav,1.6627998775220476e-05
 20220510_02_10_55.wav,1.6826386854518205e-05
 20220510_02_10_58.wav,1.6310448700096458e-05
 20220510_02_11_01.wav,2.1435917005874217e-05
 20220510_02_11_04.wav,6.185642268974334e-05
 20220510_02_11_10.wav,3.80366291210521e-05
 20220510_02_11_13.wav,4.5995155232958496e-05
 20220510_02_11_19.wav,5.8505283959675573e-05
 20220510_02_11_22.wav,2.713458343350794e-05
 20220510_02_11_25.wav,1.9713608708116226e-05
 20220510_02_11_28.wav,2.0050656530656852e-05
 20220510_02_11_31.wav,1.1797502338595221e-05
 20220510_02_11_34.wav,2.301057247677818e-05
 20220510_02_11_37.wav,7.127295975806192e-05
 20220510_02_11_40.wav,1.6710282579879276e-05
 20220510_02_11_43.wav,2.379577563260682e-05
 20220510_02_11_46.wav,8.023072587093338e-05
 20220510_02_12_02.wav,1.736725062073674e-05
 20220510_02_12_06.wav,3.269643275416456e-05
 20220510_02_12_09.wav,4.159280797466636e-05
 20220510_02_12_12.wav,4.7422807256225497e-05
 20220510_02_12_15.wav,1.2858163245255128e-05
 20220510_02_12_18.wav,4.307840936235153e-05
 20220510_02_12_21.wav,1.3706685422221197e-05
 20220510_02_12_24.wav,8.230371349782217e-06
 20220510_02_12_30.wav,1.529057954030577e-05
 20220510_02_12_33.wav,2.772659900074359e-05
 20220510_02_12_36.wav,1.130181408370845e-05
 20220510_02_12_39.wav,2.041789048234932e-05
 20220510_02_12_42.wav,2.2661957700620405e-05
 20220510_02_12_45.wav,2.1581610781140625e-05
 20220510_02_12_48.wav,5.3956100600771606e-05
 20220510_02_12_51.wav,8.644754416309295e-06
 20220510_02_12_54.wav,1.2078939107595941e-05
 20220510_02_12_57.wav,5.357751797419042e-05
 20220510_02_13_00.wav,1.342739960819017e-05
 20220510_02_13_03.wav,1.6980749933281913e-05
 20220510_02_13_06.wav,3.2844647648744285e-05
 20220510_02_13_09.wav,6.157033203635365e-05
 20220510_02_13_12.wav,2.4123974071699195e-05
 20220510_02_13_15.wav,1.9394472474232316e-05
 20220510_02_13_18.wav,5.0763192120939486e-05
 20220510_02_13_21.wav,1.2465035069908481e-05
 20220510_02_13_24.wav,1.0658088285708798e-05
 20220510_02_13_27.wav,6.415689131245017e-05
 20220510_02_13_30.wav,2.4242212020908482e-05
 20220510_02_13_33.wav,9.08693800738547e-06
 20220510_02_13_36.wav,2.5839659429038875e-05
 20220510_02_13_39.wav,2.1706460756831802e-05
 20220510_02_13_42.wav,1.6859818060765974e-05
 20220510_02_13_45.wav,1.5001167412265204e-05
 20220510_02_13_48.wav,5.7239001762354746e-05
 20220510_02_14_04.wav,2.6170318960794248e-05
 20220510_02_14_07.wav,4.682596045313403e-05
 20220510_02_14_10.wav,3.6854045902146026e-05
 20220510_02_14_13.wav,3.7478057492990054e-05
 20220510_02_14_16.wav,6.746139115421101e-05
 20220510_02_14_19.wav,2.3533903004135936e-05
 20220510_02_14_22.wav,1.8321594325243495e-05
 20220510_02_14_25.wav,1.3947660590929443e-05
 20220510_02_14_28.wav,1.7083355487557128e-05
 20220510_02_14_31.wav,3.576102244551294e-05
 20220510_02_14_34.wav,2.088478322548326e-05
 20220510_02_14_37.wav,4.77636895084288e-05
 20220510_02_14_40.wav,2.8940597985638306e-05
 20220510_02_14_43.wav,2.0501072867773473e-05
 20220510_02_14_46.wav,5.509220136445947e-05
 20220510_02_14_49.wav,1.9388489818084054e-05
 20220510_02_14_52.wav,2.6216721380478702e-05
 20220510_02_14_55.wav,2.884236346289981e-05
 20220510_02_14_58.wav,1.8795186406350695e-05
 20220510_02_15_01.wav,1.438987692381488e-05
 20220510_02_15_04.wav,3.551690679159946e-05
 20220510_02_15_10.wav,3.88259650208056e-05
 20220510_02_15_13.wav,2.7673071599565443e-05
 20220510_02_15_16.wav,6.417040276573971e-05
 20220510_02_15_19.wav,1.6806319763418287e-05
 20220510_02_15_22.wav,1.5514295228058472e-05
 20220510_02_15_25.wav,1.889780287456233e-05
 20220510_02_15_28.wav,1.5955554772517644e-05
 20220510_02_15_31.wav,1.3689499610336496e-05
 20220510_02_15_34.wav,1.9708319086930715e-05
 20220510_02_15_37.wav,6.996859883656727e-05
 20220510_02_15_40.wav,2.0511175534920767e-05
 20220510_02_15_43.wav,2.1212386855040677e-05
 20220510_02_15_46.wav,5.172255259822123e-05
 20220510_02_15_49.wav,1.1088111932622269e-05
 20220510_02_16_05.wav,2.285854316141922e-05
 20220510_02_16_09.wav,5.464633431984112e-05
 20220510_02_16_12.wav,5.4196498240344226e-05
 20220510_02_16_15.wav,1.7365235180477612e-05
 20220510_02_16_18.wav,4.198433816782199e-05
 20220510_02_16_21.wav,1.0760185432445722e-05
 20220510_02_16_24.wav,1.3370357009989675e-05
 20220510_02_16_30.wav,2.116383438988123e-05
 20220510_02_16_33.wav,3.7568723200820386e-05
 20220510_02_16_36.wav,1.974219958356116e-05
 20220510_02_16_39.wav,1.8078155335388146e-05
 20220510_02_16_42.wav,2.1231155187706463e-05
 20220510_02_16_45.wav,2.1777326765004545e-05
 20220510_02_16_48.wav,6.096024662838318e-05
 20220510_02_16_51.wav,9.879083336272741e-06
 20220510_02_16_54.wav,1.3534034223994238e-05
 20220510_02_16_57.wav,4.077758057974278e-05
 20220510_02_17_00.wav,1.7243944967049174e-05
 20220510_02_17_03.wav,2.2069878468755633e-05
 20220510_02_17_06.wav,3.919351365766488e-05
 20220510_02_17_09.wav,5.661830437020398e-05
 20220510_02_17_12.wav,2.1590565665974282e-05
 20220510_02_17_15.wav,1.912746301968582e-05
 20220510_02_17_18.wav,4.5573600800707936e-05
 20220510_02_17_21.wav,1.2374223842925858e-05
 20220510_02_17_24.wav,1.0096637197420932e-05
 20220510_02_17_27.wav,6.948701775399967e-05
 20220510_02_17_30.wav,1.831595909607131e-05
 20220510_02_17_33.wav,1.3743700947088653e-05
 20220510_02_17_36.wav,3.49160072801169e-05
 20220510_02_17_39.wav,2.056806260952726e-05
 20220510_02_17_42.wav,2.5722047212184407e-05
 20220510_02_17_45.wav,1.5689251085859723e-05
 20220510_02_17_48.wav,5.602414603345096e-05
 20220510_02_17_51.wav,8.82763288245769e-06
 20220510_02_18_07.wav,5.16895524924621e-05
 20220510_02_18_10.wav,4.059857747051865e-05
 20220510_02_18_13.wav,3.8644098822260275e-05
 20220510_02_18_16.wav,7.108695717761293e-05
 20220510_02_18_19.wav,1.5158527276071252e-05
 20220510_02_18_22.wav,1.3673508874489926e-05
 20220510_02_18_25.wav,1.1445100426499264e-05
 20220510_02_18_28.wav,1.5126127436815295e-05
 20220510_02_18_31.wav,5.357174450182356e-05
 20220510_02_18_34.wav,2.555968785600271e-05
 20220510_02_18_37.wav,5.357680129236542e-05
 20220510_02_18_40.wav,3.166815804434009e-05
 20220510_02_18_43.wav,2.38986194744939e-05
 20220510_02_18_49.wav,1.6192547263926826e-05
 20220510_02_18_52.wav,1.3253359611553604e-05
 20220510_02_18_55.wav,1.5399213225464337e-05
 20220510_02_18_58.wav,1.6471165508846752e-05
 20220510_02_19_01.wav,1.82636285899207e-05
 20220510_02_19_04.wav,4.298943167668767e-05
 20220510_02_19_07.wav,7.469937554560602e-05
 20220510_02_19_10.wav,3.0322789825731885e-05
 20220510_02_19_13.wav,4.006875315099023e-05
 20220510_02_19_16.wav,8.25883835204877e-05
 20220510_02_19_19.wav,1.8681745132198557e-05
 20220510_02_19_22.wav,1.2141812476329504e-05
 20220510_02_19_25.wav,1.3052078429609537e-05
 20220510_02_19_28.wav,2.1342433683457784e-05
 20220510_02_19_31.wav,1.427064671588596e-05
 20220510_02_19_34.wav,2.6278326913597994e-05
 20220510_02_19_37.wav,7.286429172381759e-05
 20220510_02_19_40.wav,2.232540828117635e-05
 20220510_02_19_43.wav,2.991347537317779e-05
 20220510_02_19_46.wav,5.5666394473519176e-05
 20220510_02_19_49.wav,1.0693722288124262e-05
 20220510_02_19_52.wav,1.1799162166425958e-05
 20220510_02_20_09.wav,4.269409691914916e-05
 20220510_02_20_12.wav,5.426692951004952e-05
 20220510_02_20_15.wav,1.8678625565371476e-05
 20220510_02_20_18.wav,2.1928033675067127e-05
 20220510_02_20_21.wav,1.757681638991926e-05
 20220510_02_20_24.wav,1.169184088212205e-05
 20220510_02_20_27.wav,8.235620043706149e-05
 20220510_02_20_30.wav,3.0248287657741454e-05
 20220510_02_20_33.wav,2.8521020794869397e-05
 20220510_02_20_36.wav,5.9699643315980224e-05
 20220510_02_20_39.wav,2.9312068363651637e-05
 20220510_02_20_42.wav,1.817453812691383e-05
 20220510_02_20_45.wav,2.3460068405256607e-05
 20220510_02_20_48.wav,2.4227263565990143e-05
 20220510_02_20_51.wav,9.572262570145538e-06
 20220510_02_20_54.wav,9.810541087063028e-06
 20220510_02_20_57.wav,6.507334182970227e-05
 20220510_02_21_00.wav,1.7672235117061064e-05
 20220510_02_21_03.wav,2.6603978767525405e-05
 20220510_02_21_06.wav,7.62980998842977e-05
 20220510_02_21_09.wav,4.7754183469805866e-05
 20220510_02_21_12.wav,4.3480504245962954e-05
 20220510_02_21_15.wav,2.911016781581566e-05
 20220510_02_21_18.wav,2.196562672907021e-05
 20220510_02_21_21.wav,1.443580913473852e-05
 20220510_02_21_25.wav,1.2238873750902712e-05
 20220510_02_21_31.wav,2.0486442736000754e-05
 20220510_02_21_34.wav,1.983885158551857e-05
 20220510_02_21_37.wav,8.264504867838696e-05
 20220510_02_21_40.wav,1.9374198018340394e-05
 20220510_02_21_43.wav,4.149983578827232e-05
 20220510_02_21_46.wav,1.4295777873485349e-05
 20220510_02_21_49.wav,8.399728358199353e-06
 20220510_02_21_52.wav,1.7448481230530888e-05
 20220510_02_22_08.wav,4.946140688844025e-05
 20220510_02_22_11.wav,5.253541166894138e-05
 20220510_02_22_14.wav,1.9911643903469667e-05
 20220510_02_22_17.wav,5.455352948047221e-05
 20220510_02_22_20.wav,2.096984098898247e-05
 20220510_02_22_23.wav,1.3721714822167996e-05
 20220510_02_22_26.wav,3.1514413421973586e-05
 20220510_02_22_29.wav,2.43257363763405e-05
 20220510_02_22_32.wav,4.6941622713347904e-05
 20220510_02_22_35.wav,2.1671146896551363e-05
 20220510_02_22_38.wav,2.838479122146964e-05
 20220510_02_22_41.wav,3.260569792473689e-05
 20220510_02_22_44.wav,2.4967454010038637e-05
 20220510_02_22_50.wav,1.6004392819013447e-05
 20220510_02_22_53.wav,1.2576757399074268e-05
 20220510_02_22_56.wav,3.758189268410206e-05
 20220510_02_22_59.wav,1.3342847523745148e-05
 20220510_02_23_03.wav,1.973561847989913e-05
 20220510_02_23_06.wav,3.453438330325298e-05
 20220510_02_23_09.wav,5.4683274356648326e-05
 20220510_02_23_12.wav,2.459308598190546e-05
 20220510_02_23_15.wav,1.4848585124127567e-05
 20220510_02_23_18.wav,5.060915646026842e-05
 20220510_02_23_21.wav,1.279230673389975e-05
 20220510_02_23_24.wav,1.0940359061351046e-05
 20220510_02_23_30.wav,1.1437879038567187e-05
 20220510_02_23_33.wav,1.252161291631637e-05
 20220510_02_23_36.wav,2.465386933181435e-05
 20220510_02_23_39.wav,1.755924677127041e-05
 20220510_02_23_42.wav,3.2303782063536346e-05
 20220510_02_23_45.wav,2.133337693521753e-05
 20220510_02_23_48.wav,5.6035274610621855e-05
 20220510_02_23_51.wav,1.6503248843946494e-05
 20220510_02_24_07.wav,7.890127744758502e-05
 20220510_02_24_10.wav,4.0095830627251416e-05
 20220510_02_24_13.wav,5.381255687098019e-05
 20220510_02_24_16.wav,5.801784209324978e-05
 20220510_02_24_19.wav,3.5822726204060025e-05
 20220510_02_24_22.wav,1.8367825759924017e-05
 20220510_02_24_25.wav,1.2583356692630332e-05
 20220510_02_24_28.wav,2.1457339244079776e-05
 20220510_02_24_31.wav,3.395530438865535e-05
 20220510_02_24_34.wav,2.686892548808828e-05
 20220510_02_24_37.wav,5.785340181319043e-05
 20220510_02_24_40.wav,4.078668280271813e-05
 20220510_02_24_43.wav,2.693724491109606e-05
 20220510_02_24_46.wav,7.693866791669278e-05
 20220510_02_24_49.wav,1.5269435607478954e-05
 20220510_02_24_52.wav,1.754670483933296e-05
 20220510_02_24_55.wav,1.4602201190427877e-05
 20220510_02_24_58.wav,1.8785942302201875e-05
 20220510_02_25_01.wav,1.7358828699798323e-05
 20220510_02_25_04.wav,3.1929313990985975e-05
 20220510_02_25_10.wav,4.73193867946975e-05
 20220510_02_25_13.wav,3.4091281122528017e-05
 20220510_02_25_16.wav,7.763472967781126e-05
 20220510_02_25_19.wav,2.4865266823326237e-05
 20220510_02_25_22.wav,1.757307654770557e-05
 20220510_02_25_25.wav,2.0086121367057785e-05
 20220510_02_25_28.wav,2.684048558876384e-05
 20220510_02_25_31.wav,1.3166953067411667e-05
 20220510_02_25_34.wav,2.3217069610836916e-05
 20220510_02_25_37.wav,4.188638922641985e-05
 20220510_02_25_40.wav,2.322122236364521e-05
 20220510_02_25_43.wav,2.9337463274714537e-05
 20220510_02_25_46.wav,7.929521962068975e-05
 20220510_02_25_49.wav,1.3655770089826547e-05
 20220510_02_25_52.wav,1.595218782313168e-05
 20220510_02_26_08.wav,3.724123234860599e-05
 20220510_02_26_12.wav,4.933604213874787e-05
 20220510_02_26_15.wav,1.6924788724281825e-05
 20220510_02_26_18.wav,6.31585789960809e-05
 20220510_02_26_21.wav,1.6561627489863895e-05
 20220510_02_26_24.wav,1.1065385479014367e-05
 20220510_02_26_27.wav,8.279582834802567e-05
 20220510_02_26_30.wav,1.5399729818454944e-05
 20220510_02_26_33.wav,3.0107612474239428e-05
 20220510_02_26_36.wav,1.184505526907742e-05
 20220510_02_26_39.wav,2.058557038253639e-05
 20220510_02_26_42.wav,2.9268518119351942e-05
 20220510_02_26_45.wav,2.3488988517783582e-05
 20220510_02_26_48.wav,5.838241850142367e-05
 20220510_02_26_51.wav,1.6745050743338652e-05
 20220510_02_26_54.wav,1.4425781046156771e-05
 20220510_02_26_57.wav,5.818971112603322e-05
 20220510_02_27_00.wav,1.2635537132155148e-05
 20220510_02_27_03.wav,1.272768622584408e-05
 20220510_02_27_06.wav,2.593598037492484e-05
 20220510_02_27_09.wav,4.916498073725961e-05
 20220510_02_27_12.wav,3.3669817639747635e-05
 20220510_02_27_15.wav,1.8834496586350724e-05
 20220510_02_27_18.wav,5.296141898725182e-05
 20220510_02_27_21.wav,1.501131282566348e-05
 20220510_02_27_24.wav,1.33936591737438e-05
 20220510_02_27_30.wav,1.1300364349153824e-05
 20220510_02_27_33.wav,1.3240902262623422e-05
 20220510_02_27_36.wav,2.2305568563751876e-05
 20220510_02_27_39.wav,2.0768089598277584e-05
 20220510_02_27_42.wav,3.270920933573507e-05
 20220510_02_27_45.wav,2.82621167571051e-05
 20220510_02_27_48.wav,7.339192234212533e-05
 20220510_02_27_51.wav,1.1668805200315546e-05
 20220510_02_27_54.wav,1.0300135727447922e-05
 20220510_02_28_10.wav,4.262577203917317e-05
 20220510_02_28_13.wav,5.824793333886191e-05
 20220510_02_28_16.wav,4.302933666622266e-05
 20220510_02_28_19.wav,2.8510939955594946e-05
 20220510_02_28_22.wav,1.656112726777792e-05
 20220510_02_28_25.wav,1.3594184565590695e-05
 20220510_02_28_28.wav,1.7756741726770997e-05
 20220510_02_28_31.wav,3.735084101208486e-05
 20220510_02_28_34.wav,2.841004788933788e-05
 20220510_02_28_37.wav,4.8903937567956746e-05
 20220510_02_28_40.wav,5.9679146943381056e-05
 20220510_02_28_43.wav,2.9428867492242713e-05
 20220510_02_28_49.wav,1.8432690922054462e-05
 20220510_02_28_52.wav,1.2459409845178016e-05
 20220510_02_28_55.wav,1.9691335182869807e-05
 20220510_02_28_58.wav,1.547384999867063e-05
 20220510_02_29_01.wav,1.5864730812609196e-05
 20220510_02_29_04.wav,3.317329901619814e-05
 20220510_02_29_10.wav,4.088144487468525e-05
 20220510_02_29_13.wav,4.9352223868481815e-05
 20220510_02_29_16.wav,6.267819117056205e-05
 20220510_02_29_19.wav,2.121004399668891e-05
 20220510_02_29_22.wav,1.5717116184532642e-05
 20220510_02_29_25.wav,1.6771638911450282e-05
 20220510_02_29_28.wav,2.165123078157194e-05
 20220510_02_29_31.wav,1.2435051758075131e-05
 20220510_02_29_34.wav,2.5942268621292897e-05
 20220510_02_29_37.wav,5.533366129384376e-05
 20220510_02_29_40.wav,3.0487386538879942e-05
 20220510_02_29_43.wav,3.5178487451048575e-05
 20220510_02_29_49.wav,1.588457053003367e-05
 20220510_02_29_52.wav,2.1352636395022273e-05
 20220510_02_29_55.wav,1.8822645870386623e-05
 20220510_02_30_11.wav,4.28066159656737e-05
 20220510_02_30_15.wav,2.4345066776731983e-05
 20220510_02_30_18.wav,4.9848178605316214e-05
 20220510_02_30_21.wav,2.2594171241507865e-05
 20220510_02_30_24.wav,1.7481048416811973e-05
 20220510_02_30_27.wav,5.9632791817421094e-05
 20220510_02_30_30.wav,1.767371031746734e-05
 20220510_02_30_33.wav,2.6111814804608002e-05
 20220510_02_30_36.wav,1.859726216935087e-05
 20220510_02_30_39.wav,2.6236697522108443e-05
 20220510_02_30_42.wav,3.459625077084638e-05
 20220510_02_30_45.wav,1.9958895791205578e-05
 20220510_02_30_51.wav,1.6071255231508985e-05
 20220510_02_30_54.wav,1.946881275216583e-05
 20220510_02_30_57.wav,5.5562515626661486e-05
 20220510_02_31_00.wav,1.6932946891756728e-05
 20220510_02_31_03.wav,1.5481557056773454e-05
 20220510_02_31_06.wav,2.923908323282376e-05
 20220510_02_31_09.wav,6.450709042837843e-05
 20220510_02_31_12.wav,2.7555595806916248e-05
 20220510_02_31_15.wav,2.358313577133231e-05
 20220510_02_31_18.wav,7.219523831736296e-05
 20220510_02_31_21.wav,1.7960326658794656e-05
 20220510_02_31_24.wav,1.2730542039207648e-05
 20220510_02_31_30.wav,1.3239006875664925e-05
 20220510_02_31_33.wav,1.118103591579711e-05
 20220510_02_31_36.wav,1.977829924726393e-05
 20220510_02_31_39.wav,2.3727841835352592e-05
 20220510_02_31_42.wav,2.82414912362583e-05
 20220510_02_31_45.wav,2.659632809809409e-05
 20220510_02_31_48.wav,2.9784370781271715e-05
 20220510_02_31_51.wav,1.3307481822266709e-05
 20220510_02_31_54.wav,1.3650616892846301e-05
 20220510_02_31_57.wav,6.208633567439392e-05
 20220510_02_32_13.wav,5.102490104036406e-05
 20220510_02_32_16.wav,6.826847675256432e-05
 20220510_02_32_19.wav,2.8219492378411818e-05
 20220510_02_32_22.wav,1.7922253391589038e-05
 20220510_02_32_25.wav,1.6220985344261862e-05
 20220510_02_32_28.wav,1.8756662029772997e-05
 20220510_02_32_31.wav,5.337997936294414e-05
 20220510_02_32_34.wav,3.258502692915499e-05
 20220510_02_32_40.wav,4.851086487178691e-05
 20220510_02_32_43.wav,2.573211349954363e-05
 20220510_02_32_49.wav,1.9374152543605305e-05
 20220510_02_32_52.wav,1.8824950529960915e-05
 20220510_02_32_55.wav,2.2212874682736583e-05
 20220510_02_32_58.wav,1.8480001017451286e-05
 20220510_02_33_01.wav,2.4066735932137817e-05
